
Setup Complete!
Timer Setup Complete!
SPI Setup Complete!
CAN Setup Complete!
Yes it has connected Successfully!There are 4 devices!
Contactor turned ON.....!UV Limit set to = 1.0
OV_limit set to = 3.500
OVTF limit set to = 40degreeC,,,,Device1,,,,,,,,,,Device2,,,,,,,,,,Device3,,,,,,,,,,Device4,,,,,,
Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW,,Vcmin,Vcmax,Vpack,Tmin,Tmax,OT,UV,OV,OW
1.306,1.314,15.707,29.46,29.688,0,0,0,0,,1.306,1.314,15.697,31.130,31.537,0,0,0,0,,1.306,1.314,15.790,31.501,32.46,0,0,0,0,,1.306,1.314,15.770,30.717,31.35,0,0,0,0,
1.306,1.314,15.707,29.57,29.688,0,0,0,0,,1.306,1.314,15.697,31.130,31.537,0,0,0,0,,1.306,1.314,15.790,31.501,32.46,0,0,0,0,,1.306,1.314,15.770,30.717,31.35,0,0,0,0,
1.306,1.314,15.707,29.57,29.688,0,0,0,0,,1.306,1.314,15.712,31.142,31.525,0,0,0,0,,1.306,1.314,15.790,31.501,32.46,0,0,0,0,,1.306,1.314,15.770,30.717,31.35,0,0,0,0,
1.306,1.314,15.707,29.57,29.688,0,0,0,0,,1.306,1.314,15.712,31.142,31.525,0,0,0,0,,1.306,1.314,15.352,31.501,32.46,0,0,0,0,,1.306,1.314,15.770,30.717,31.35,0,0,0,0,
1.306,1.314,15.707,29.57,29.688,0,0,0,0,,1.306,1.314,15.712,31.142,31.525,0,0,0,0,,1.306,1.314,15.352,31.501,32.46,0,0,0,0,,1.306,1.314,15.649,30.705,31.35,0,0,0,0,
1.306,1.314,15.707,29.57,29.688,0,0,0,0,,1.306,1.314,15.712,31.142,31.525,0,0,0,0,,1.306,1.314,15.352,31.501,32.46,0,0,0,0,,1.306,1.314,15.649,30.705,31.35,0,0,0,0,
1.306,1.314,15.707,29.35,29.688,0,0,0,0,,1.306,1.314,15.712,31.142,31.525,0,0,0,0,,1.306,1.314,15.352,31.501,32.46,0,0,0,0,,1.306,1.314,15.649,30.705,31.35,0,0,0,0,
1.306,1.315,15.707,29.35,29.688,0,0,0,0,,1.306,1.315,15.182,31.130,31.525,0,0,0,0,,1.306,1.315,15.352,31.501,32.46,0,0,0,0,,1.306,1.315,15.649,30.705,31.35,0,0,0,0,
1.306,1.315,15.707,29.35,29.688,0,0,0,0,,1.306,1.315,15.182,31.130,31.525,0,0,0,0,,1.306,1.315,15.790,31.501,32.46,0,0,0,0,,1.306,1.315,15.649,30.705,31.35,0,0,0,0,
1.306,1.315,15.707,29.35,29.688,0,0,0,0,,1.306,1.315,15.182,31.130,31.525,0,0,0,0,,1.306,1.315,15.790,31.501,32.46,0,0,0,0,,1.306,1.315,15.503,30.705,31.35,0,0,0,0,
1.306,1.315,15.707,29.35,29.688,0,0,0,0,,1.306,1.315,15.182,31.130,31.525,0,0,0,0,,1.306,1.315,15.790,31.501,32.46,0,0,0,0,,1.306,1.315,15.503,30.705,31.35,0,0,0,0,
1.306,1.315,15.707,29.35,29.688,0,0,0,0,,1.306,1.315,15.182,31.130,31.525,0,0,0,0,,1.306,1.315,15.790,31.501,32.46,0,0,0,0,,1.306,1.315,15.503,30.705,31.35,0,0,0,0,
1.303,1.313,15.683,29.35,29.688,0,0,0,0,,1.303,1.313,15.707,31.142,31.525,0,0,0,0,,1.303,1.313,15.790,31.501,32.46,0,0,0,0,,1.303,1.313,15.503,30.705,31.35,0,0,0,0,
1.303,1.313,15.683,29.35,29.688,0,0,0,0,,1.303,1.313,15.707,31.142,31.525,0,0,0,0,,1.303,1.313,15.799,31.501,32.46,0,0,0,0,,1.303,1.313,15.503,30.705,31.35,0,0,0,0,
1.303,1.313,15.683,29.35,29.688,0,0,0,0,,1.303,1.313,15.707,31.142,31.525,0,0,0,0,,1.303,1.313,15.799,31.501,32.46,0,0,0,0,,1.303,1.313,15.765,30.705,31.35,0,0,0,0,
1.303,1.313,15.683,29.35,29.688,0,0,0,0,,1.303,1.313,15.707,31.142,31.525,0,0,0,0,,1.303,1.313,15.799,31.501,32.46,0,0,0,0,,1.303,1.313,15.765,30.705,31.35,0,0,0,0,
1.303,1.313,15.683,29.35,29.688,0,0,0,0,,1.303,1.313,15.707,31.142,31.525,0,0,0,0,,1.303,1.313,15.799,31.501,32.46,0,0,0,0,,1.303,1.313,15.765,30.705,31.35,0,0,0,0,
1.306,1.312,15.702,29.35,29.688,0,0,0,0,,1.306,1.312,15.722,31.130,31.525,0,0,0,0,,1.306,1.312,15.799,31.501,32.46,0,0,0,0,,1.306,1.312,15.765,30.705,31.35,0,0,0,0,
1.306,1.312,15.702,29.35,29.688,0,0,0,0,,1.306,1.312,15.722,31.130,31.525,0,0,0,0,,1.306,1.312,15.790,31.489,32.34,0,0,0,0,,1.306,1.312,15.765,30.705,31.35,0,0,0,0,
1.306,1.312,15.702,29.35,29.688,0,0,0,0,,1.306,1.312,15.722,31.130,31.525,0,0,0,0,,1.306,1.312,15.790,31.489,32.34,0,0,0,0,,1.306,1.312,15.765,30.717,31.35,0,0,0,0,
1.306,1.312,15.702,29.35,29.688,0,0,0,0,,1.306,1.312,15.722,31.130,31.525,0,0,0,0,,1.306,1.312,15.790,31.489,32.34,0,0,0,0,,1.306,1.312,15.765,30.717,31.35,0,0,0,0,
1.306,1.312,15.702,29.35,29.688,0,0,0,0,,1.306,1.312,15.722,31.130,31.525,0,0,0,0,,1.306,1.312,15.790,31.489,32.34,0,0,0,0,,1.306,1.312,15.765,30.717,31.35,0,0,0,0,
1.305,1.312,15.697,29.35,29.688,0,0,0,0,,1.305,1.312,15.697,31.118,31.513,0,0,0,0,,1.305,1.312,15.790,31.489,32.34,0,0,0,0,,1.305,1.312,15.765,30.717,31.35,0,0,0,0,
1.305,1.312,15.697,29.35,29.688,0,0,0,0,,1.305,1.312,15.697,31.118,31.513,0,0,0,0,,1.305,1.312,15.809,31.501,32.46,0,0,0,0,,1.305,1.312,15.765,30.717,31.35,0,0,0,0,
1.305,1.312,15.697,29.35,29.688,0,0,0,0,,1.305,1.312,15.697,31.118,31.513,0,0,0,0,,1.305,1.312,15.809,31.501,32.46,0,0,0,0,,1.305,1.312,15.785,30.705,31.35,0,0,0,0,
1.305,1.312,15.697,29.35,29.688,0,0,0,0,,1.305,1.312,15.697,31.118,31.513,0,0,0,0,,1.305,1.312,15.809,31.501,32.46,0,0,0,0,,1.305,1.312,15.785,30.705,31.35,0,0,0,0,
1.305,1.312,15.697,29.24,29.677,0,0,0,0,,1.305,1.312,15.697,31.118,31.513,0,0,0,0,,1.305,1.312,15.809,31.501,32.46,0,0,0,0,,1.305,1.312,15.785,30.705,31.35,0,0,0,0,
1.306,1.315,15.717,29.24,29.677,0,0,0,0,,1.306,1.315,15.697,31.118,31.513,0,0,0,0,,1.306,1.315,15.809,31.501,32.46,0,0,0,0,,1.306,1.315,15.785,30.705,31.35,0,0,0,0,
1.306,1.315,15.717,29.24,29.677,0,0,0,0,,1.306,1.315,15.697,31.118,31.513,0,0,0,0,,1.306,1.315,15.362,31.489,32.46,0,0,0,0,,1.306,1.315,15.785,30.705,31.35,0,0,0,0,
1.306,1.315,15.717,29.24,29.677,0,0,0,0,,1.306,1.315,15.697,31.118,31.513,0,0,0,0,,1.306,1.315,15.362,31.489,32.46,0,0,0,0,,1.306,1.315,15.785,30.693,31.35,0,0,0,0,
1.306,1.315,15.717,29.24,29.677,0,0,0,0,,1.306,1.315,15.697,31.118,31.513,0,0,0,0,,1.306,1.315,15.362,31.489,32.46,0,0,0,0,,1.306,1.315,15.785,30.693,31.35,0,0,0,0,
1.306,1.315,15.717,29.24,29.677,0,0,0,0,,1.306,1.315,15.697,31.118,31.513,0,0,0,0,,1.306,1.315,15.362,31.489,32.46,0,0,0,0,,1.306,1.315,15.785,30.693,31.35,0,0,0,0,
1.306,1.315,15.712,29.24,29.677,0,0,0,0,,1.306,1.315,15.692,31.118,31.513,0,0,0,0,,1.306,1.315,15.362,31.489,32.46,0,0,0,0,,1.306,1.315,15.785,30.693,31.35,0,0,0,0,
1.306,1.315,15.712,29.24,29.677,0,0,0,0,,1.306,1.315,15.692,31.118,31.513,0,0,0,0,,1.306,1.315,15.814,31.477,32.34,0,0,0,0,,1.306,1.315,15.785,30.693,31.35,0,0,0,0,
1.306,1.315,15.712,29.24,29.677,0,0,0,0,,1.306,1.315,15.692,31.118,31.513,0,0,0,0,,1.306,1.315,15.814,31.477,32.34,0,0,0,0,,1.306,1.315,15.780,30.705,31.35,0,0,0,0,
1.306,1.315,15.712,29.24,29.677,0,0,0,0,,1.306,1.315,15.692,31.118,31.513,0,0,0,0,,1.306,1.315,15.814,31.477,32.34,0,0,0,0,,1.306,1.315,15.780,30.705,31.35,0,0,0,0,
1.306,1.315,15.712,29.24,29.677,0,0,0,0,,1.306,1.315,15.692,31.118,31.513,0,0,0,0,,1.306,1.315,15.814,31.477,32.34,0,0,0,0,,1.306,1.315,15.780,30.705,31.35,0,0,0,0,
1.306,1.314,15.707,29.24,29.677,0,0,0,0,,1.306,1.314,15.697,31.118,31.513,0,0,0,0,,1.306,1.314,15.814,31.477,32.34,0,0,0,0,,1.306,1.314,15.780,30.705,31.35,0,0,0,0,
1.306,1.314,15.707,29.24,29.677,0,0,0,0,,1.306,1.314,15.697,31.118,31.513,0,0,0,0,,1.306,1.314,15.814,31.489,32.34,0,0,0,0,,1.306,1.314,15.780,30.705,31.35,0,0,0,0,
1.306,1.314,15.707,29.24,29.677,0,0,0,0,,1.306,1.314,15.697,31.118,31.513,0,0,0,0,,1.306,1.314,15.814,31.489,32.34,0,0,0,0,,1.306,1.314,15.590,30.705,31.35,0,0,0,0,
1.306,1.314,15.707,29.24,29.677,0,0,0,0,,1.306,1.314,15.697,31.118,31.513,0,0,0,0,,1.306,1.314,15.814,31.489,32.34,0,0,0,0,,1.306,1.314,15.590,30.705,31.35,0,0,0,0,
1.306,1.314,15.707,29.35,29.677,0,0,0,0,,1.306,1.314,15.697,31.118,31.513,0,0,0,0,,1.306,1.314,15.814,31.489,32.34,0,0,0,0,,1.306,1.314,15.590,30.705,31.35,0,0,0,0,
1.307,1.314,15.707,29.35,29.677,0,0,0,0,,1.307,1.314,15.692,31.118,31.501,0,0,0,0,,1.307,1.314,15.814,31.489,32.34,0,0,0,0,,1.307,1.314,15.590,30.705,31.35,0,0,0,0,
1.307,1.314,15.707,29.35,29.677,0,0,0,0,,1.307,1.314,15.692,31.118,31.501,0,0,0,0,,1.307,1.314,15.790,31.489,32.22,0,0,0,0,,1.307,1.314,15.590,30.705,31.35,0,0,0,0,
1.307,1.314,15.707,29.35,29.677,0,0,0,0,,1.307,1.314,15.692,31.118,31.501,0,0,0,0,,1.307,1.314,15.790,31.489,32.22,0,0,0,0,,1.307,1.314,15.780,30.705,31.23,0,0,0,0,
1.307,1.314,15.707,29.35,29.677,0,0,0,0,,1.307,1.314,15.692,31.118,31.501,0,0,0,0,,1.307,1.314,15.790,31.489,32.22,0,0,0,0,,1.307,1.314,15.780,30.705,31.23,0,0,0,0,
1.307,1.314,15.707,29.35,29.677,0,0,0,0,,1.307,1.314,15.692,31.118,31.501,0,0,0,0,,1.307,1.314,15.790,31.489,32.22,0,0,0,0,,1.307,1.314,15.780,30.705,31.23,0,0,0,0,
1.300,1.313,15.547,29.35,29.677,0,0,0,0,,1.300,1.313,15.717,31.118,31.501,0,0,0,0,,1.300,1.313,15.790,31.489,32.22,0,0,0,0,,1.300,1.313,15.780,30.705,31.23,0,0,0,0,
1.300,1.313,15.547,29.35,29.677,0,0,0,0,,1.300,1.313,15.717,31.118,31.501,0,0,0,0,,1.300,1.313,15.809,31.477,32.22,0,0,0,0,,1.300,1.313,15.780,30.705,31.23,0,0,0,0,
1.300,1.313,15.547,29.35,29.677,0,0,0,0,,1.300,1.313,15.717,31.118,31.501,0,0,0,0,,1.300,1.313,15.809,31.477,32.22,0,0,0,0,,1.300,1.313,15.688,30.717,31.23,0,0,0,0,
1.300,1.313,15.547,29.35,29.677,0,0,0,0,,1.300,1.313,15.717,31.118,31.501,0,0,0,0,,1.300,1.313,15.809,31.477,32.22,0,0,0,0,,1.300,1.313,15.688,30.717,31.23,0,0,0,0,
1.300,1.313,15.547,29.24,29.677,0,0,0,0,,1.300,1.313,15.717,31.118,31.501,0,0,0,0,,1.300,1.313,15.809,31.477,32.22,0,0,0,0,,1.300,1.313,15.688,30.717,31.23,0,0,0,0,
1.307,1.315,15.722,29.24,29.677,0,0,0,0,,1.307,1.315,15.712,31.118,31.501,0,0,0,0,,1.307,1.315,15.809,31.477,32.22,0,0,0,0,,1.307,1.315,15.688,30.717,31.23,0,0,0,0,
1.307,1.315,15.722,29.24,29.677,0,0,0,0,,1.307,1.315,15.712,31.118,31.501,0,0,0,0,,1.307,1.315,15.634,31.477,32.34,0,0,0,0,,1.307,1.315,15.688,30.717,31.23,0,0,0,0,
1.307,1.315,15.722,29.24,29.677,0,0,0,0,,1.307,1.315,15.712,31.118,31.501,0,0,0,0,,1.307,1.315,15.634,31.477,32.34,0,0,0,0,,1.307,1.315,15.775,30.693,31.23,0,0,0,0,
1.307,1.315,15.722,29.24,29.677,0,0,0,0,,1.307,1.315,15.712,31.118,31.501,0,0,0,0,,1.307,1.315,15.634,31.477,32.34,0,0,0,0,,1.307,1.315,15.775,30.693,31.23,0,0,0,0,
1.307,1.315,15.722,29.24,29.665,0,0,0,0,,1.307,1.315,15.712,31.118,31.501,0,0,0,0,,1.307,1.315,15.634,31.477,32.34,0,0,0,0,,1.307,1.315,15.775,30.693,31.23,0,0,0,0,
1.306,1.314,15.712,29.24,29.665,0,0,0,0,,1.306,1.314,15.697,31.118,31.501,0,0,0,0,,1.306,1.314,15.634,31.477,32.34,0,0,0,0,,1.306,1.314,15.775,30.693,31.23,0,0,0,0,
1.306,1.314,15.712,29.24,29.665,0,0,0,0,,1.306,1.314,15.697,31.118,31.501,0,0,0,0,,1.306,1.314,15.444,31.465,32.22,0,0,0,0,,1.306,1.314,15.775,30.693,31.23,0,0,0,0,
1.306,1.314,15.712,29.24,29.665,0,0,0,0,,1.306,1.314,15.697,31.118,31.501,0,0,0,0,,1.306,1.314,15.444,31.465,32.22,0,0,0,0,,1.306,1.314,15.615,30.693,31.23,0,0,0,0,
1.306,1.314,15.712,29.24,29.665,0,0,0,0,,1.306,1.314,15.697,31.118,31.501,0,0,0,0,,1.306,1.314,15.444,31.465,32.22,0,0,0,0,,1.306,1.314,15.615,30.693,31.23,0,0,0,0,
1.306,1.314,15.712,29.24,29.665,0,0,0,0,,1.306,1.314,15.697,31.118,31.501,0,0,0,0,,1.306,1.314,15.444,31.465,32.22,0,0,0,0,,1.306,1.314,15.615,30.693,31.23,0,0,0,0,
1.305,1.312,15.697,29.24,29.665,0,0,0,0,,1.305,1.312,15.717,31.106,31.501,0,0,0,0,,1.305,1.312,15.444,31.465,32.22,0,0,0,0,,1.305,1.312,15.615,30.693,31.23,0,0,0,0,
1.305,1.312,15.697,29.24,29.665,0,0,0,0,,1.305,1.312,15.717,31.106,31.501,0,0,0,0,,1.305,1.312,15.804,31.477,32.10,0,0,0,0,,1.305,1.312,15.615,30.693,31.23,0,0,0,0,
1.305,1.312,15.697,29.24,29.665,0,0,0,0,,1.305,1.312,15.717,31.106,31.501,0,0,0,0,,1.305,1.312,15.804,31.477,32.10,0,0,0,0,,1.305,1.312,15.760,30.693,31.23,0,0,0,0,
1.305,1.312,15.697,29.24,29.665,0,0,0,0,,1.305,1.312,15.717,31.106,31.501,0,0,0,0,,1.305,1.312,15.804,31.477,32.10,0,0,0,0,,1.305,1.312,15.760,30.693,31.23,0,0,0,0,
1.305,1.312,15.697,29.24,29.665,0,0,0,0,,1.305,1.312,15.717,31.106,31.501,0,0,0,0,,1.305,1.312,15.804,31.477,32.10,0,0,0,0,,1.305,1.312,15.760,30.693,31.23,0,0,0,0,
1.305,1.313,15.692,29.24,29.665,0,0,0,0,,1.305,1.313,15.712,31.118,31.501,0,0,0,0,,1.305,1.313,15.804,31.477,32.10,0,0,0,0,,1.305,1.313,15.760,30.693,31.23,0,0,0,0,
1.305,1.313,15.692,29.24,29.665,0,0,0,0,,1.305,1.313,15.712,31.118,31.501,0,0,0,0,,1.305,1.313,15.785,31.477,32.10,0,0,0,0,,1.305,1.313,15.760,30.693,31.23,0,0,0,0,
1.305,1.313,15.692,29.24,29.665,0,0,0,0,,1.305,1.313,15.712,31.118,31.501,0,0,0,0,,1.305,1.313,15.785,31.477,32.10,0,0,0,0,,1.305,1.313,15.780,30.705,31.23,0,0,0,0,
1.305,1.313,15.692,29.24,29.665,0,0,0,0,,1.305,1.313,15.712,31.118,31.501,0,0,0,0,,1.305,1.313,15.785,31.477,32.10,0,0,0,0,,1.305,1.313,15.780,30.705,31.23,0,0,0,0,
1.306,1.314,15.712,29.13,29.677,0,0,0,0,,1.306,1.314,15.712,31.118,31.501,0,0,0,0,,1.306,1.314,15.785,31.477,32.10,0,0,0,0,,1.306,1.314,15.780,30.705,31.23,0,0,0,0,
1.306,1.314,15.712,29.13,29.677,0,0,0,0,,1.306,1.314,15.488,31.106,31.489,0,0,0,0,,1.306,1.314,15.785,31.477,32.10,0,0,0,0,,1.306,1.314,15.780,30.705,31.23,0,0,0,0,
1.306,1.314,15.712,29.13,29.677,0,0,0,0,,1.306,1.314,15.488,31.106,31.489,0,0,0,0,,1.306,1.314,15.629,31.465,32.10,0,0,0,0,,1.306,1.314,15.780,30.705,31.23,0,0,0,0,
1.306,1.314,15.712,29.13,29.677,0,0,0,0,,1.306,1.314,15.488,31.106,31.489,0,0,0,0,,1.306,1.314,15.629,31.465,32.10,0,0,0,0,,1.306,1.314,15.765,30.693,31.23,0,0,0,0,
1.306,1.314,15.712,29.13,29.677,0,0,0,0,,1.306,1.314,15.488,31.106,31.489,0,0,0,0,,1.306,1.314,15.629,31.465,32.10,0,0,0,0,,1.306,1.314,15.765,30.693,31.23,0,0,0,0,
1.306,1.314,15.712,29.24,29.665,0,0,0,0,,1.306,1.314,15.488,31.106,31.489,0,0,0,0,,1.306,1.314,15.629,31.465,32.10,0,0,0,0,,1.306,1.314,15.765,30.693,31.23,0,0,0,0,
1.306,1.315,15.712,29.24,29.665,0,0,0,0,,1.306,1.315,15.707,31.106,31.489,0,0,0,0,,1.306,1.315,15.629,31.465,32.10,0,0,0,0,,1.306,1.315,15.765,30.693,31.23,0,0,0,0,
1.306,1.315,15.712,29.24,29.665,0,0,0,0,,1.306,1.315,15.707,31.106,31.489,0,0,0,0,,1.306,1.315,15.668,31.453,32.10,0,0,0,0,,1.306,1.315,15.765,30.693,31.23,0,0,0,0,
1.306,1.315,15.712,29.24,29.665,0,0,0,0,,1.306,1.315,15.707,31.106,31.489,0,0,0,0,,1.306,1.315,15.668,31.453,32.10,0,0,0,0,,1.306,1.315,15.785,30.693,31.11,0,0,0,0,
1.306,1.315,15.712,29.24,29.665,0,0,0,0,,1.306,1.315,15.707,31.106,31.489,0,0,0,0,,1.306,1.315,15.668,31.453,32.10,0,0,0,0,,1.306,1.315,15.785,30.693,31.11,0,0,0,0,
1.306,1.315,15.712,29.24,29.665,0,0,0,0,,1.306,1.315,15.707,31.106,31.489,0,0,0,0,,1.306,1.315,15.668,31.453,32.10,0,0,0,0,,1.306,1.315,15.785,30.693,31.11,0,0,0,0,
1.306,1.314,15.707,29.24,29.665,0,0,0,0,,1.306,1.314,15.692,31.95,31.489,0,0,0,0,,1.306,1.314,15.668,31.453,32.10,0,0,0,0,,1.306,1.314,15.785,30.693,31.11,0,0,0,0,
1.306,1.314,15.707,29.24,29.665,0,0,0,0,,1.306,1.314,15.692,31.95,31.489,0,0,0,0,,1.306,1.314,15.795,31.465,31.997,0,0,0,0,,1.306,1.314,15.785,30.693,31.11,0,0,0,0,
1.306,1.314,15.707,29.24,29.665,0,0,0,0,,1.306,1.314,15.692,31.95,31.489,0,0,0,0,,1.306,1.314,15.795,31.465,31.997,0,0,0,0,,1.306,1.314,15.756,30.682,31.23,0,0,0,0,
1.306,1.314,15.707,29.24,29.665,0,0,0,0,,1.306,1.314,15.692,31.95,31.489,0,0,0,0,,1.306,1.314,15.795,31.465,31.997,0,0,0,0,,1.306,1.314,15.756,30.682,31.23,0,0,0,0,
1.306,1.314,15.707,29.24,29.665,0,0,0,0,,1.306,1.314,15.692,31.95,31.489,0,0,0,0,,1.306,1.314,15.795,31.465,31.997,0,0,0,0,,1.306,1.314,15.756,30.682,31.23,0,0,0,0,
1.306,1.314,15.712,29.24,29.665,0,0,0,0,,1.306,1.314,15.707,31.106,31.489,0,0,0,0,,1.306,1.314,15.795,31.465,31.997,0,0,0,0,,1.306,1.314,15.756,30.682,31.23,0,0,0,0,
1.306,1.314,15.712,29.24,29.665,0,0,0,0,,1.306,1.314,15.707,31.106,31.489,0,0,0,0,,1.306,1.314,15.624,31.465,31.997,0,0,0,0,,1.306,1.314,15.756,30.682,31.23,0,0,0,0,
1.306,1.314,15.712,29.24,29.665,0,0,0,0,,1.306,1.314,15.707,31.106,31.489,0,0,0,0,,1.306,1.314,15.624,31.465,31.997,0,0,0,0,,1.306,1.314,15.775,30.693,31.11,0,0,0,0,
1.306,1.314,15.712,29.24,29.665,0,0,0,0,,1.306,1.314,15.707,31.106,31.489,0,0,0,0,,1.306,1.314,15.624,31.465,31.997,0,0,0,0,,1.306,1.314,15.775,30.693,31.11,0,0,0,0,
1.306,1.314,15.712,29.24,29.665,0,0,0,0,,1.306,1.314,15.707,31.106,31.489,0,0,0,0,,1.306,1.314,15.624,31.465,31.997,0,0,0,0,,1.306,1.314,15.775,30.693,31.11,0,0,0,0,
1.303,1.312,15.478,29.24,29.665,0,0,0,0,,1.303,1.312,15.702,31.106,31.489,0,0,0,0,,1.303,1.312,15.624,31.465,31.997,0,0,0,0,,1.303,1.312,15.775,30.693,31.11,0,0,0,0,
1.303,1.312,15.478,29.24,29.665,0,0,0,0,,1.303,1.312,15.702,31.106,31.489,0,0,0,0,,1.303,1.312,15.814,31.453,31.997,0,0,0,0,,1.303,1.312,15.775,30.693,31.11,0,0,0,0,
1.303,1.312,15.478,29.24,29.665,0,0,0,0,,1.303,1.312,15.702,31.106,31.489,0,0,0,0,,1.303,1.312,15.814,31.453,31.997,0,0,0,0,,1.303,1.312,15.357,30.693,31.11,0,0,0,0,
1.303,1.312,15.478,29.24,29.665,0,0,0,0,,1.303,1.312,15.702,31.106,31.489,0,0,0,0,,1.303,1.312,15.814,31.453,31.997,0,0,0,0,,1.303,1.312,15.357,30.693,31.11,0,0,0,0,
1.303,1.312,15.478,29.24,29.665,0,0,0,0,,1.303,1.312,15.702,31.106,31.489,0,0,0,0,,1.303,1.312,15.814,31.453,31.997,0,0,0,0,,1.303,1.312,15.357,30.693,31.11,0,0,0,0,
1.307,1.314,15.712,29.24,29.665,0,0,0,0,,1.307,1.314,15.697,31.95,31.477,0,0,0,0,,1.307,1.314,15.814,31.453,31.997,0,0,0,0,,1.307,1.314,15.357,30.693,31.11,0,0,0,0,
1.307,1.314,15.712,29.24,29.665,0,0,0,0,,1.307,1.314,15.697,31.95,31.477,0,0,0,0,,1.307,1.314,15.799,31.453,31.985,0,0,0,0,,1.307,1.314,15.357,30.693,31.11,0,0,0,0,
1.307,1.314,15.712,29.24,29.665,0,0,0,0,,1.307,1.314,15.697,31.95,31.477,0,0,0,0,,1.307,1.314,15.799,31.453,31.985,0,0,0,0,,1.307,1.314,15.775,30.682,31.11,0,0,0,0,
1.307,1.314,15.712,29.24,29.665,0,0,0,0,,1.307,1.314,15.697,31.95,31.477,0,0,0,0,,1.307,1.314,15.799,31.453,31.985,0,0,0,0,,1.307,1.314,15.775,30.682,31.11,0,0,0,0,
1.307,1.314,15.712,29.13,29.654,0,0,0,0,,1.307,1.314,15.697,31.95,31.477,0,0,0,0,,1.307,1.314,15.799,31.453,31.985,0,0,0,0,,1.307,1.314,15.775,30.682,31.11,0,0,0,0,
1.307,1.315,15.722,29.13,29.654,0,0,0,0,,1.307,1.315,15.707,31.95,31.489,0,0,0,0,,1.307,1.315,15.799,31.453,31.985,0,0,0,0,,1.307,1.315,15.775,30.682,31.11,0,0,0,0,
1.307,1.315,15.722,29.13,29.654,0,0,0,0,,1.307,1.315,15.707,31.95,31.489,0,0,0,0,,1.307,1.315,15.795,31.453,31.985,0,0,0,0,,1.307,1.315,15.775,30.682,31.11,0,0,0,0,
1.307,1.315,15.722,29.13,29.654,0,0,0,0,,1.307,1.315,15.707,31.95,31.489,0,0,0,0,,1.307,1.315,15.795,31.453,31.985,0,0,0,0,,1.307,1.315,15.760,30.682,31.11,0,0,0,0,
1.307,1.315,15.722,29.13,29.654,0,0,0,0,,1.307,1.315,15.707,31.95,31.489,0,0,0,0,,1.307,1.315,15.795,31.453,31.985,0,0,0,0,,1.307,1.315,15.760,30.682,31.11,0,0,0,0,
1.307,1.315,15.722,29.1,29.654,0,0,0,0,,1.307,1.315,15.707,31.95,31.489,0,0,0,0,,1.307,1.315,15.795,31.453,31.985,0,0,0,0,,1.307,1.315,15.760,30.682,31.11,0,0,0,0,
1.304,1.312,15.692,29.1,29.654,0,0,0,0,,1.304,1.312,15.114,31.83,31.465,0,0,0,0,,1.304,1.312,15.795,31.453,31.985,0,0,0,0,,1.304,1.312,15.760,30.682,31.11,0,0,0,0,
1.304,1.312,15.692,29.1,29.654,0,0,0,0,,1.304,1.312,15.114,31.83,31.465,0,0,0,0,,1.304,1.312,15.619,31.453,31.985,0,0,0,0,,1.304,1.312,15.760,30.682,31.11,0,0,0,0,
1.304,1.312,15.692,29.1,29.654,0,0,0,0,,1.304,1.312,15.114,31.83,31.465,0,0,0,0,,1.304,1.312,15.619,31.453,31.985,0,0,0,0,,1.304,1.312,15.775,30.682,31.11,0,0,0,0,
1.304,1.312,15.692,29.1,29.654,0,0,0,0,,1.304,1.312,15.114,31.83,31.465,0,0,0,0,,1.304,1.312,15.619,31.453,31.985,0,0,0,0,,1.304,1.312,15.775,30.682,31.11,0,0,0,0,
1.304,1.312,15.692,29.13,29.654,0,0,0,0,,1.304,1.312,15.114,31.83,31.465,0,0,0,0,,1.304,1.312,15.619,31.453,31.985,0,0,0,0,,1.304,1.312,15.775,30.682,31.11,0,0,0,0,
1.307,1.314,15.707,29.13,29.654,0,0,0,0,,1.307,1.314,15.697,31.95,31.465,0,0,0,0,,1.307,1.314,15.619,31.453,31.985,0,0,0,0,,1.307,1.314,15.775,30.682,31.11,0,0,0,0,
1.307,1.314,15.707,29.13,29.654,0,0,0,0,,1.307,1.314,15.697,31.95,31.465,0,0,0,0,,1.307,1.314,15.216,31.453,31.985,0,0,0,0,,1.307,1.314,15.775,30.682,31.11,0,0,0,0,
1.307,1.314,15.707,29.13,29.654,0,0,0,0,,1.307,1.314,15.697,31.95,31.465,0,0,0,0,,1.307,1.314,15.216,31.453,31.985,0,0,0,0,,1.307,1.314,15.765,30.682,31.11,0,0,0,0,
1.307,1.314,15.707,29.13,29.654,0,0,0,0,,1.307,1.314,15.697,31.95,31.465,0,0,0,0,,1.307,1.314,15.216,31.453,31.985,0,0,0,0,,1.307,1.314,15.765,30.682,31.11,0,0,0,0,
1.307,1.314,15.707,29.13,29.654,0,0,0,0,,1.307,1.314,15.697,31.95,31.465,0,0,0,0,,1.307,1.314,15.216,31.453,31.985,0,0,0,0,,1.307,1.314,15.765,30.682,31.11,0,0,0,0,
